orthology	C10	M11	D10	C12	M13	D11	C13	M6	D2	C14	M7	D6	C15	M8	D8	C9	M9	D9
K02687	277.0442068	274.1593496	360.9137577	270.2064049	198.7520695	286.7555783	419.3721245	317.5454883	410.7731426	147.8343971	280.1776981	271.7193239	79.91616933	289.0781485	355.3810123	215.1514833	403.5432799	281.9483506
K02688	5.44096366	5.18636423	31.68714121	6.482393271	21.95091293	2.900487492	7.582539834	64.0700136	12.43087311	4.103079781	14.1786244	19.23399234	5.198254486	5.321718388	15.43942702	4.460458879	108.66325	6.162845609
K02689	1.371229424	2.401557463	1.279546571	0.466472948	1.005183182	0.323957338	0.433466173	0	1.463157026	0.136429132	0	0.17121353	4.532146945	1.074413667	0	0	0	0.152872255
K02690	0.935309586	0.82033161	2.283572754	0.708665142	2.306536149	0.16328847	0	0	0.741861609	0	0	0	5.008046013	1.250719663	0	0.257410084	0	0
K02691	2.100833116	1.864631289	1.468359128	0	0	0	0	0	1.677669697	0	0	0	10.43812873	0	0	0	0	0
K02696	0	0	0	0	0	0	0	0	3.821358754	0	0	0	0	0	0	0	0	0
K02703	1.457220862	2.558849893	1.70545961	1.489602084	2.133275274	0.343229588	0	0	1.558854563	0	0	0.364738171	9.268881515	0	0	0	0	0
K02704	0.332564316	0.888441967	1.420248975	0.68870928	2.605813666	0	0	0	0.270272918	0	0	0.254451728	3.350313492	1.134117567	0	0	0	0
K02705	0.374496338	1.631779358	0.785825663	0.380209353	2.465763182	0.262820053	0	0	0.894602078	0	0	0	5.236794329	1.004843864	0	0	0	0
K02706	0.97602445	3.422892564	1.364367688	3.973682831	1.611207908	0.686459175	0	0.470358638	1.169140922	0	0	0	6.855936315	0	0	0	0	0
K02707	2.100833116	3.683783766	0	0	2.312017851	0	0	0	0	0	0	0	0	1.429731547	0	0	0	0
K02708	0	0	0	0	0	0	0	0	0	0	0	0	0	4.825343973	0	0	0	0
K02709	2.571168888	0	3.594192492	0	5.659267576	0	0	0	0	0	0	0	0	0	0	0	0	0
K02710	0	0	0	0	4.989091153	0	0	0	0	0	0	0	7.492710585	0	0	0	0	0
K02712	0	0	0	0	0	0	0	0	0	0	0	0	6.327177828	0	0	0	0	0
K02713	0	0	6.174638384	0	0	0	0	0	3.527408081	0	0	0	7.300589801	0	0	0	0	0
K02725	0	0	0	0	0.813671518	0	0	0	0	0	0	0.473355052	0.497767486	0	0	0	0	0
K02726	1.378146524	0	0	0	0.413942061	0	0.443578284	0	0	0	0	0	1.129853184	0	0	0	0	0
K02728	0	0	0	0	0	0	0	0	0	0	0	0.903526837	0.567177295	0	0	0	0	0
K02729	0	0.624112126	0	0	0	0	0	0	0	0	0	2.08809507	0	0	0	0	0	0
K02730	0	0	0	0	0	0	0	0	0	0	0	0.521265483	0	0	0	0	0	0
K02731	0.638030798	0	0.922863874	0	0.746399464	0	0	0	0	0	0	1.971784163	1.064388774	0	0	0	0	0
K02732	0	0	0	0	1.566822015	0	0	0	0	0	0	0	0	0	0	0	0	0
K02734	0	0	0	0	0	0	0.568690108	0	0	0	0	0	0	0	0	0	0	0
K02735	0	0	0	0	0	1.182049214	0	0	0.671067879	0	0	1.341172648	0	0	0	0	0	0
K02736	1.30013823	0	0	0	0	0.457207715	0	0	0	0	0	0	0	0	0	0	0	0
K02737	0	0	0	0	1.991066357	0.818648949	0	0	0	0	0	0	0	0	0	0	0	0
K02738	0	0	0	0	0	1.682778395	1.026801583	0	0	0	0	0	0	0	0	0	0	0
K02739	0	0	0	0	0.726381087	0	0	0	0	0	0	0	1.01046925	0	0	0	0	0
K02742	2.088100794	4.050569411	23.76250551	1.06228189	17.07065681	2.194062871	0	73.1820268	1.638247581	0	1.654720199	9.543365922	6.669496982	0	1.523440747	0	126.2014111	1.748261704
K02744	7.35065084	6.2931306	32.60980897	6.085989995	9.225166799	4.242497643	3.091251245	113.7979874	1.95133213	2.844879164	21.39148109	12.52386394	3.96139958	3.389067879	8.826390124	2.669633917	138.3426781	1.639982572
K02745	16.26756011	10.41604363	47.34320025	12.18996382	33.60148475	8.421089538	41.79745614	117.9922076	12.09864231	5.087740591	17.2557061	14.74068011	13.32724022	7.91717901	12.67904302	31.8543357	153.77278	22.27268519
K02746	8.738401411	10.61787878	30.14500401	10.36758779	19.71546477	3.454604446	23.41596749	74.65114412	10.76875874	2.737357986	23.6171297	21.34429637	6.359465762	10.69998952	15.25057641	18.30715885	132.2244287	23.44599593
K02747	10.20826368	6.983140463	34.42494256	7.722826979	7.9214313	4.591775624	27.6709935	96.49753556	14.32512675	5.709136189	18.52205123	10.85045124	9.211994731	15.50962493	14.33209129	31.10102717	119.2371678	24.23981038
K02749	3.209968611	0	20.940078	0	14.13059358	0.75254686	0	58.78314385	0	0	4.96917997	10.39617059	0	0	0.780645103	0	105.384428	0.728279625
K02750	2.334259017	0	18.30040099	1.903888705	19.04203591	4.60131929	0.602687886	90.81685501	7.463401363	0.27730704	7.237556011	11.53152474	0	0.944089038	1.706735601	0.518667094	126.8932072	2.545524789
K02755	0	0	0	0	0	0	0.421652361	0	0	0	0	0	0	0	0	0	0	0
K02756	0	0	0	0.312993771	0	0	0	0	0	0	0	0.459830622	0	0	0	0	0	0
K02759	12.24314864	26.92821153	100.1274438	31.25050246	51.36328088	38.40408902	9.154966526	200.3413188	25.92405445	9.097608163	80.81580931	40.84540055	2.905336758	67.20795245	13.73605829	12.45505779	166.6875844	36.00458699
K02760	31.68045745	53.69854382	168.8586414	48.03804191	85.01708804	79.29345811	40.72459364	184.7435446	91.61416446	41.03377622	111.4741578	52.64371559	23.09228747	117.796562	72.50397866	27.32130272	184.8434782	51.70776233
K02761	21.46419189	39.21024591	172.0351991	48.63013457	137.5395794	86.29932169	30.21255113	176.7051487	50.63003249	32.75557149	98.10193189	75.00799602	19.05072459	194.3183459	57.80138755	15.39477666	186.6694753	80.50143623
K02768	1.076676972	4.866347954	14.66476616	8.990657971	0	3.900656106	25.10013024	2.740163825	2.60146346	0	19.68702047	1.773333922	3.650294901	0	0	3.31200554	4.639467832	0
K02769	27.78709224	35.49175015	80.53416059	47.72282606	46.94728375	29.79560957	67.14541276	44.29118864	82.24932071	37.31650353	66.10083214	48.71409653	15.69844921	43.20862016	41.74040699	25.07960549	56.70183943	32.90806416
K02770	3.637161558	7.407887243	29.32118375	14.71518425	10.01139334	9.059992993	18.27003153	7.423937763	11.74670459	11.24109752	22.36776851	10.05977981	5.454879259	9.302951596	12.12399485	13.26910199	5.034705223	5.106386565
K02771	8.715796068	6.539186692	7.381754115	4.431712451	8.21813748	10.9114783	24.78969452	1.798253754	20.36065844	6.993191441	13.49477278	9.732626038	4.619958005	11.70338354	21.29457565	5.845888113	3.753286007	4.22690351
K02773	5.742277183	6.778944249	96.9737745	3.482618275	19.99262021	1.58379143	14.42634792	140.4711543	2.674226012	1.344204392	17.51394422	6.858329911	1.898153348	22.70750105	2.497918551	1.21572924	208.1998733	4.613484828
K02774	33.58515031	18.04929607	108.5423356	5.848457928	20.32665125	10.4190031	64.41565627	147.0364516	48.62607701	32.09816737	69.20625678	38.90325937	21.62628377	45.7868594	53.23598426	47.00492272	193.5654675	7.448353481
K02775	407.6749661	265.8170514	397.477158	288.1609314	463.6339659	444.1191618	265.1922205	474.9889468	114.7300282	618.150868	380.9144374	253.4771191	711.9866967	435.4304268	125.6142152	512.3172506	399.2503243	245.0121773
K02777	5.988617476	7.528770269	84.00158224	9.74283584	29.31905752	22.66720504	7.679162849	60.42429893	11.52706569	10.87086745	25.31757194	16.52061437	5.595962977	12.70273975	17.69215238	6.023518558	77.01327751	11.59350257
K02779	2.484639166	7.261304538	20.2605322	18.53886183	13.67202864	18.05750662	1.066293952	1.995632203	26.45556061	4.415581327	7.265302125	4.333019326	4.791012057	11.69217963	6.646742681	0.458820891	2.500278944	15.78406034
K02781	0	2.507886688	65.0506401	1.391083427	42.23965947	23.17518044	9.784815086	53.99564204	6.49685814	3.239650497	14.88072009	17.47070483	2.287263762	21.13960217	5.011783873	0.757418614	106.7598781	17.57028687
K02782	1.946534638	0	0	0	1.553979211	2.362155168	1.817943787	0	2.255228117	0.57654797	1.230852987	1.055348969	0	0	4.510743389	0.782252011	0.900118945	1.324892878
K02783	21.89044893	20.87052985	38.39623078	18.76886109	39.41952838	23.42505989	90.08721225	82.69239926	63.14843175	46.25434347	48.82710589	69.31104556	10.98615065	24.37072236	72.88132454	42.24715038	120.0694901	17.08667031
K02784	14.18680245	7.06668783	40.44206535	2.06207661	4.460834442	0	0	80.62541924	1.618457825	0	3.137403824	9.088417006	1.67484119	0	0	0	105.8471029	1.172530197
K02786	0	1.452260908	2.315489394	4.992152224	14.03447873	7.336991336	2.142940272	0.790650473	3.955736205	1.96248059	0	0	0	16.8163552	1.185696808	0.917641782	0	7.234160006
K02791	0.887981008	1.946329052	13.65422612	0.451743587	7.81795727	0.624536311	0	33.16452692	0.35455906	0	2.291059494	4.645711442	1.100733256	0	0.323927478	0	51.43615085	0
K02793	5.142337776	10.95567212	48.03843767	2.625902181	29.78416722	30.90000089	9.590002081	22.10827472	14.68157472	7.562020784	50.78940882	16.19641458	0	26.2491274	15.43007803	5.451177538	15.25378298	22.7652891
K02794	24.30749859	30.11890222	55.61836532	47.39085392	38.17106774	47.67147815	87.84591095	39.00317888	108.4849462	21.4557118	103.0870615	72.51578845	13.10180682	79.8359644	82.51984857	29.60823718	42.0719718	24.39082851
K02795	29.59114876	47.64738879	129.5671815	72.84124333	96.83001413	82.08285311	111.8683566	83.9209428	146.5135295	49.347792	114.005558	121.1139298	23.87595219	146.3090187	110.9310273	38.98432091	120.1626131	78.17454347
K02796	27.97098871	46.45633247	185.0185223	73.35877402	127.2015629	88.49030392	58.29694661	70.06372391	127.4461627	43.58198739	94.49216891	97.35527633	14.72126898	173.0851217	68.27782717	32.65297992	88.01821087	77.36003528
K02798	3.491925314	6.123601367	56.25077325	27.31207011	46.2723575	29.14365787	7.228647525	61.28107132	25.18988236	4.626421941	12.79669224	16.61214394	1.836922595	22.50672791	15.09946725	3.078540173	98.23917269	17.19923019
K02799	0	0	0	1.718397175	3.717362035	1.187843573	1.087201676	0	2.697429709	0	1.743002124	3.786840419	0	3.406125157	1.232194722	0.935634758	0	0
K02800	0.864890123	2.246317717	6.643250125	3.281107626	3.596635729	1.319435365	3.641566109	11.04735743	7.166324638	0.573308936	2.185795283	6.874273491	0.701288183	3.410862934	6.864617846	0.268075127	19.58105283	2.77253167
K02803	0	0	0	0	0	0	0	0	0	0	5.829056285	3.388225638	0	0	1.653735021	0	0	1.503243842
K02804	0.356663179	2.075854077	3.71187359	3.962128909	2.122831725	1.653332264	5.286475362	7.20064784	1.589447262	1.64531736	3.101963068	5.179287495	0.590328334	2.508863822	3.127572166	1.061239101	9.823954646	4.947592306
K02805	193.3011599	224.4381517	176.7404748	188.7265653	81.9878322	113.5789231	222.7900582	142.7458558	307.4936143	153.5247532	109.6664984	233.3525021	63.48675016	127.6763018	332.8873383	140.7098002	236.8014502	218.0591948
K02806	3.170582494	4.655858494	40.78156482	5.376580118	19.77271708	2.229939468	1.441161513	69.40125088	0	0	4.362851943	9.572171141	4.424001097	0.732963641	2.372696111	0.306864133	123.1904393	0.766359606
K02809	2.426314303	0	0	4.937366531	0	1.706479499	0	1.169271826	0	0	2.504031221	0	2.005091565	3.262204376	1.770195234	0	0	0
K02810	0	0.473464371	0	0	0	0	0	0.520490907	0	0	0	0	0	0.363035283	0.393993297	0	0	0.367564325
K02812	1.276061596	6.71267264	30.32433518	0	16.85204123	0.897481811	0	77.48374633	4.076116004	1.511836899	0.658467469	11.44467327	0	0	0.930991567	0	137.7190683	1.737081773
K02813	6.302499347	2.762837824	35.98831114	1.075316024	18.49614281	0	0.676186408	84.06487928	0	0.622249943	0	12.5708596	0.873383442	0	2.299095029	1.170978471	125.7223533	1.429914874
K02814	1.295250492	1.703403771	25.24064064	0	7.129962612	0.455488889	1.667587534	52.61229065	2.034480584	2.258329405	1.616367042	10.5864726	1.058581485	0.437012284	3.276201943	8.773039548	84.75376929	0.431077278
K02815	1.79446162	3.226952005	20.07376186	0	9.776941973	0.443809687	0	59.94714049	3.525568973	1.113378645	1.302463126	9.524536528	0	0	0.787682168	4.894089505	86.90988238	0.429498241
K02818	0	1.106484501	8.820911977	0	0	0.887619373	0.40620722	5.473734042	1.00783088	1.12141748	5.209852504	0	0	1.272618191	7.366087127	1.398311287	0.714365412	2.576989444
K02821	6.734258003	31.40276902	84.42199193	12.61622422	19.78680755	9.482783566	21.03445691	74.13562898	18.78641474	8.146163247	45.90416139	21.95057692	7.939294123	33.27419235	9.603464613	14.96431439	103.8905021	5.482191319
K02822	26.49550594	26.67661139	59.97707037	46.45177398	22.930669	21.54484149	78.11567298	105.6725286	46.16026447	28.16403429	54.58675561	23.13722003	12.95099241	48.01829464	29.79578479	19.44681656	143.745928	3.621945906
K02823	255.3418413	285.3307465	350.3903275	334.3968542	335.4215622	414.0671532	367.4413249	300.212111	303.7918229	411.0540268	315.7944812	307.5277939	365.614832	314.950425	348.392785	379.2847738	273.7539817	332.5552227
K02824	199.0678816	247.535529	307.5117788	237.3143654	500.2752826	316.1688238	288.2294394	386.6329511	339.6917295	486.3981586	457.5452956	410.3599705	625.9810387	406.4935749	358.3721598	483.2790949	365.9035772	251.3294239
K02825	17.59087378	54.23713295	145.7834882	68.65897972	97.60638703	106.0141077	37.88855563	30.84861783	35.50668032	54.83863713	42.19769132	45.03761573	9.949895173	110.5342764	56.23188672	33.70284782	32.1163048	78.13251807
K02827	0	0	0.184670933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02828	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576160474	0	0	0	0
K02831	0	0	0	0	0.238472282	0	0	0	0	0	0	0	0	0	0	0	0	0
K02834	1013.79218	1118.394926	1117.569991	964.9482597	988.2626767	1177.256139	948.522279	898.0323937	783.6200677	1399.238651	873.9799947	802.7254219	1468.893994	984.088432	852.8413533	1181.613564	767.1636084	936.2748426
K02835	1429.124797	1590.479719	1400.992832	1421.111824	1390.165926	1398.459742	1370.876437	1223.070909	1383.536317	1449.677005	1332.514937	1422.390249	1381.244404	1339.418481	1367.533343	1395.699391	1001.416129	1469.058567
K02836	1586.8199	1685.026475	1447.514402	1714.25734	1414.265097	1473.695938	1441.849826	1200.298521	1382.825454	1448.601561	1331.060012	1558.996626	1425.319386	1376.827293	1512.249953	1454.561264	1092.559977	1502.731324
K02837	1608.587917	1554.282376	1409.948096	1629.671304	1548.971236	1482.102115	1403.977596	1342.34613	1387.983998	1409.556346	1474.218564	1511.886167	1479.73909	1577.66953	1314.552351	1452.196106	1172.675092	1493.91857
K02838	1482.362855	1541.061723	1223.643077	1605.229791	1287.71172	1388.245671	1175.730311	1140.896877	1226.522551	1252.804028	1172.887268	1317.907077	1180.229243	1219.551136	1115.199176	1131.682493	947.7930373	1251.142436
K02839	107.0950558	40.61878052	64.65496402	51.96474466	52.38098173	43.92797968	36.96485699	78.67923636	30.07163042	17.76972474	39.2210552	24.50494323	31.87909612	43.19839006	20.13173043	24.69435772	102.4921008	38.59572948
K02840	0.479856032	0	0	3.905883272	0	0	0	0	0.783109958	0	0.238319325	0	1.189650427	0	0.365360063	0	0	0
K02841	9.321480527	8.637474687	38.878741	7.46683852	17.6670422	4.160155801	4.556739985	79.08900664	5.800431479	2.069341123	11.00564977	9.640850588	2.634661862	1.623774245	2.263746404	0.89939294	104.7691643	1.696210441
K02843	7.480668316	22.9634211	51.18657302	6.136557535	26.80618644	16.76948001	6.713816997	73.22683491	4.099117866	11.35952955	13.84046607	22.6877793	2.984640946	6.40137383	4.414760868	10.06096393	122.2983974	5.633168867
K02844	2.303052346	2.020268962	28.00875406	7.4984604	12.16591212	0.323957338	0.296509548	67.48011522	1.099580873	0.272858264	4.510896295	13.08459612	2.28387435	0.928943225	1.338864098	0	102.3777319	0.319490517
K02846	1.389260609	1.218025277	21.03858643	0.942346838	11.7216819	1.302796177	0	50.88218365	0.369808912	0	3.106479593	8.306617693	1.151171168	0	1.351439372	0	79.68630956	0.31519629
K02847	0.857056296	2.548876691	29.17150567	3.895033597	9.428619252	1.190266018	1.117325652	63.93588723	1.308712927	0.2447218	3.941542236	5.765040638	2.460569155	0	0.926692992	0.474799728	85.74098056	1.414242835
K02848	4.550483805	1.70983171	27.71597116	2.645683198	12.16208636	1.371623144	0	74.24655477	1.557383945	0	6.373468146	9.231316644	1.611639635	0	1.422836169	0	88.0664289	0
K02849	2.332600942	3.201743693	65.28076905	2.530448727	23.72518645	7.058480279	0.322367939	125.2430715	4.719771548	0.30014409	6.139090369	14.04370014	1.241524719	0	0	0	157.1179358	0.553080282
K02850	1.466113323	2.62669799	35.56442952	10.57703089	18.59024899	0	0	76.51353555	1.794377154	0	2.656103052	3.299210274	0	0	2.150926401	0	83.66150761	0
K02851	127.5086627	156.6887504	140.6964188	118.3471547	150.2449583	120.446023	107.5814329	112.2997424	154.070539	76.57224611	106.0323861	253.441917	29.23354762	119.9608443	197.3622482	66.06939684	147.6779812	140.1491146
K02852	15.41787368	36.80888473	54.11766745	16.29424698	30.42129648	32.25562953	19.58140579	76.4924089	11.69904199	17.12599464	29.75515331	34.0620325	41.07809785	81.86018992	6.97609864	44.42651939	139.5911973	98.52724813
K02853	1.529625604	1.673712846	30.92731234	1.166802001	14.69760773	1.072212782	0.482150309	62.06998396	1.212735734	0	5.516924458	10.84177759	0.624440597	0	0	0	103.5858998	0.514862538
K02854	0	3.924194368	35.07050954	4.61379798	12.41148699	4.395604448	0.393243159	69.58387349	1.857518085	0.361875853	10.00397753	9.061146796	1.82514745	0	0.445687452	0	125.0671446	0.41579085
K02855	1.239340399	4.889626653	35.90764346	3.743403306	18.4129767	0.435827498	0.398901334	79.13614894	0.479334199	0	6.413859732	19.43730425	1.538123899	0.403513085	2.260501108	0.324607977	118.5343934	1.660641118
K02856	265.7291411	337.6985239	278.0351788	305.7215737	277.3464017	262.1607739	222.6808045	212.9326584	123.1683122	511.3084058	160.3514734	212.7747227	524.1239418	221.0047695	121.9489328	347.9736245	232.9807742	316.6508723
K02858	2.629671867	11.20134486	33.25350626	11.30816205	11.22832178	4.78954603	3.442729521	65.58210911	1.884817233	2.50715058	8.469038396	9.678692937	3.573340808	0.767162982	3.511329083	0	99.0471818	3.039392792
K02859	0	0	17.07339919	7.307903531	28.31128802	14.26760383	0	0	2.183633574	4.940467008	1.41100172	5.382875985	0	35.66296781	6.152321393	2.260421176	0.515930576	13.75249727
K02860	135.5854519	100.2431286	260.1547704	142.577899	218.2528913	193.2141499	235.8169014	278.644218	145.7921603	160.1639942	241.7421829	96.21627174	164.5249189	230.7274886	167.8256545	182.6566376	295.6198579	141.2376344
K02863	1758.419577	1889.956296	1616.84251	1963.236059	1721.121097	1715.194395	1621.224247	1458.560942	1631.173033	1590.37679	1567.533157	1761.738103	1697.249507	1659.76506	1713.256192	1634.097824	1263.121122	1709.196232
K02864	1032.274386	1226.258411	1105.780084	910.310579	1196.337057	1163.716017	994.8142306	1108.652607	1010.230179	1285.534422	1173.763504	865.2711394	1456.11872	1294.999986	891.6047305	1294.919511	852.2755944	1088.284275
K02865	1.076676972	0.696014444	0	0.800349369	0	0	0	0	0	0	0	0.587911298	1.274087835	0	0	0	0	0
K02866	4.176243335	1.000232678	2.247200639	4.309933403	2.289430974	1.50509372	2.066358465	4.643997274	0.911052418	0.633844662	1.072402325	15.08096699	4.641301869	0	0	0.632018181	6.460348078	0
K02867	2399.141077	2543.626835	2028.204582	2494.57613	2097.401217	2050.315518	2286.101245	1800.215474	2328.801909	2038.479904	1955.171955	2163.028206	2036.198321	2049.20969	2250.999782	2018.246514	1444.374133	2099.030537
K02868	1.921267498	0.868018014	0.691985336	0	5.447858155	0	0	0	0	0	0	16.0268593	8.854411143	0	0	0	0	0
K02869	0	0	1.114865264	0	0	0	0	0.821963363	0	0	3.429293896	0	0	0	3.491218378	0	1.287272327	0
K02870	0	0.915364451	0	0	0	0	0	0	0	0	0	4.770249749	2.469349063	0	0	0	0	1.421248724
K02871	1514.277713	1608.962862	1475.543838	1468.927934	1320.565012	1506.575668	1525.665869	1147.977653	1829.460152	1638.976268	1352.438868	1391.625953	1644.396172	1486.904396	1695.287397	1689.713602	1021.952552	1601.338513
K02872	0	0	0	0	0	1.081786111	0	0	0	0	0	0	0.704759907	0	0	0	0	0.586265099
K02873	0.865669927	0	0	0	1.670356509	0	0	0	0.645863451	0	0	1.217688568	0	0	0	0	0	0
K02874	2490.606997	2752.162915	2138.158762	2986.030078	2106.26492	2195.000733	2445.443806	1950.202327	2534.253088	2078.644635	2051.453986	2551.769066	1940.860645	2151.726952	2430.088466	2198.991373	1724.933039	2420.417108
K02875	0	0	9.896338232	0	0	0	3.038207424	0	0	2.795862758	0	0	0	0	0	0	3.562041235	0
K02876	1296.240869	1570.542631	1355.045055	1498.06297	1406.84721	1454.689786	1425.842597	1295.697385	1626.016942	1512.34955	1461.380415	1440.042249	1503.391732	1488.008878	1677.340563	1580.193274	1107.77033	1418.827702
K02877	1.584801774	0	5.839602484	0.596178612	1.858681018	1.913481884	0.596207371	7.046942101	0	2.726107109	0.462984939	6.421476659	2.714054021	0	0	0	4.54351765	1.221385622
K02878	2603.054916	2912.176086	2272.846184	2933.335544	2337.39318	2264.963026	2396.220385	1954.778884	2517.746089	2258.835565	2176.846336	2689.356948	2296.189266	2241.499866	2514.006011	2246.558247	1788.19989	2542.524133
K02879	1677.263603	1854.25976	1427.216424	1864.974742	1535.794097	1462.152803	1652.883742	1325.297828	1847.178682	1479.46464	1400.527389	1668.586739	1221.309036	1524.988667	1869.10211	1476.361381	1178.014858	1577.523248
K02880	1.87248169	0.820843122	0	0	0.911468576	0	0	0	0	0	0	4.860813926	0	0	0	0	0	0
K02881	1992.617992	2137.329368	1610.487011	2116.710166	1690.147688	1651.574693	1787.46085	1431.785554	1920.40821	1595.084103	1656.287389	1982.025046	1488.470231	1671.721818	2011.573202	1587.410587	1254.847808	1671.570691
K02882	0	0	0	0	0	0	0	0	0	0	0	0.757368084	0	0	0	0	0	0.681703603
K02883	3.83748662	0	6.885583804	0	2.038553374	10.18151634	0	2.79053108	2.312082608	0	0	3.355429059	0	0	1.056166904	0	3.277676598	0
K02884	1994.36441	2141.140145	1642.361373	2101.710385	1757.401984	1728.463472	1593.008643	1521.924422	1673.718082	1545.714519	1699.093233	1637.358377	1695.830661	1820.255381	1689.438744	1573.587195	1231.715601	1762.479887
K02885	0.911472569	0	3.603711977	0	1.003097692	0.797105555	0	1.092346048	0.905058652	4.028249631	0.584823081	1.987651007	0	0	0.826867511	0.627860167	6.324335244	0
K02886	2422.08607	2781.511055	2083.900976	2662.766828	2117.552226	2120.686081	2385.861591	1750.649141	2386.138473	2057.144393	2031.619935	2642.892541	1947.367479	2137.036552	2475.486764	2099.629525	1588.534793	2483.053177
K02887	2331.447448	2230.161834	1774.426126	2634.99263	2037.567181	1892.370056	2057.885981	1651.360691	2177.656254	1767.706195	1756.005236	2212.280755	1757.805195	1938.575417	2048.244652	1728.044712	1399.519382	1969.97262
K02888	1315.703321	1384.810003	1158.56454	1500.94357	1315.821056	1213.841837	1351.628829	1071.897137	1470.449954	1257.441426	1297.74902	1322.367096	1060.063297	1359.937426	1382.138978	1112.185718	913.8015919	1306.578626
K02889	1.79446162	0	3.749740127	0	0	5.048335184	1.155151781	5.188643728	0	4.252041277	2.749271392	3.741456893	0	0	2.591419827	0	3.385794403	0
K02890	1706.568883	1846.305989	1622.276541	1657.424921	1648.522557	1733.324091	1622.556219	1426.72938	1873.828338	1764.053119	1556.626105	1545.362394	1847.603263	1743.491738	1705.045565	1779.759054	1191.969358	1631.791412
K02892	1192.856536	1247.653584	1096.575508	927.3030301	1054.61657	1367.237875	1323.57768	1010.299928	1393.818581	1439.046187	1114.042726	1271.87783	1329.554218	1170.370117	1335.781384	1479.297187	905.3139739	1305.052875
K02893	0	0	2.31626071	0	0	0	0	0	0	0	0	3.415710799	0.936588823	0	0	0	0	0
K02894	0	0	3.477550631	0	1.383835502	0	0	0	1.004152665	0	0	16.26019376	10.3606774	0	0	0	0	0
K02895	1150.237941	1134.638914	1185.243624	1096.173886	1100.644051	1252.207427	1140.637677	920.4365743	1105.708961	1180.625208	952.3987903	1093.099673	1081.232902	1110.724291	1162.818832	1094.032828	925.0399362	1030.400816
K02896	0	2.0977102	3.920895374	5.805098149	0	9.214314266	0	1.596505762	0	1.96248059	1.185241445	2.250944037	0	0	0	0	5.903436395	0
K02897	473.5770154	580.0173696	435.7678936	470.4865369	532.6285795	586.866403	265.3987545	472.855139	191.7952245	574.597568	398.5048037	340.721995	641.6549116	417.8327348	242.425021	484.4620169	393.1798619	486.3903172
K02898	0	1.094457496	0.948074398	0	0	0	0.821441267	0	0	0.744883143	0	0.960840106	0	0	0	0	0	0
K02899	2502.900331	2411.405445	1947.930939	3003.52829	1867.141168	1900.313113	2225.706637	1636.06999	2268.556124	1706.455292	1697.508078	2281.351735	1388.787428	1865.728498	2436.287607	1661.644036	1491.304986	2181.6672
K02900	1.156163191	0	2.446259626	0	3.817156989	0	0	0	0	0	0	4.37933926	7.775121332	0	0	0	0	0
K02902	1909.756803	1786.308519	1639.856608	2122.212451	1822.410056	1649.990547	1779.423159	1452.11224	1694.002684	1578.904172	1540.962367	1659.631913	1478.721733	1665.790767	1654.85861	1502.177999	1249.695133	1621.448345
K02903	0	0	0	0	1.263903092	0	0	0	0	0	0	0	0	0	0	0	0	0
K02904	1101.453695	1244.895711	1076.620577	1235.637406	1021.593257	1142.039653	1232.070385	923.7137965	1432.053654	907.457328	1062.119224	1193.019148	945.3631921	1135.838869	1252.046574	1076.620838	929.5360453	956.778928
K02906	1922.509232	2015.67342	1798.58819	2102.488638	1626.640647	1768.378107	1772.252786	1620.853615	1850.413854	1697.277613	1695.467918	1702.291423	1673.286917	1752.88522	1781.580162	1716.949581	1365.694794	1866.300647
K02907	1537.892145	1576.334514	1694.196316	1497.345401	1816.0451	1662.486955	1697.465613	1399.79333	1514.166859	1656.701556	1636.458106	1774.058827	1747.922739	1585.644406	1819.482878	1685.62125	1251.869738	1351.846851
K02908	0	1.624033703	3.856500295	0	1.481136436	1.236326984	0	1.694251013	1.463499097	0	0	3.132012857	2.820552872	0	1.351439372	0	3.316696558	2.4947451
K02909	2091.868946	2313.314855	1899.952616	2448.143899	1812.434772	2008.884764	2050.513341	1744.334785	2087.907539	1969.535419	1699.340211	2025.610332	1771.50007	1891.650838	2064.676228	1848.755047	1544.255286	1983.709097
K02910	0	0	1.056188145	0	0	1.495803018	0	1.02491728	0	2.519728164	0	2.093537793	5.907362675	0	0	0	3.210234693	0
K02911	2167.574279	2277.240434	1687.529495	1987.549172	1905.690596	1827.963317	1700.605596	1633.455249	1833.418754	1866.495004	1797.665505	1802.742073	1826.600299	1987.793707	1632.913741	1908.95191	1297.398435	1966.796552
K02912	0	1.152939957	4.162481094	3.216082786	0.806746654	1.652453096	0	0.761635777	0	0.868502048	0.756537092	1.643649884	0	0	1.122177336	0.411356661	3.258610668	0.49894902
K02913	2545.177635	2721.289287	2246.30499	2985.32287	2288.735621	2020.278799	2381.262982	1840.200842	2443.634732	1888.784742	1913.140343	1886.066602	1769.237393	2253.739664	2219.238528	1780.543701	1595.698235	2115.331354
K02914	2491.050961	2891.041988	2329.182384	2919.091795	2121.525433	2300.410112	2387.115844	2042.094081	2394.080316	2371.102916	1989.801239	2232.228246	2103.411177	2383.363593	2120.717051	2103.528644	1566.948465	2289.344158
K02915	0	1.198691543	0	1.498089845	1.663030384	0	0	1.865579767	0	2.293235745	0	1.129408546	1.248785098	0	0	0	7.304185678	0
