orthology	C10	M11	D10	C12	M13	D11	C13	M6	D2	C14	M7	D6	C15	M8	D8	C9	M9	D9
map00730	201.475812926676	192.355864809353	214.863787725559	195.721701994441	213.151143074029	234.715381247118	215.545827772294	206.693598589088	198.860840774765	252.159966338706	217.392766224912	187.953731742971	259.783931077118	218.060991373559	214.927237680324	246.606636326588	198.120901185941	210.787813893912
map00740	62.9901056110682	63.809232861	73.5931702803864	52.1644495545682	85.7368866843636	86.2141070499545	59.2044734253409	78.4043616563864	46.9060479856136	96.9127306223863	72.2916366156818	51.9622354333864	110.775283108682	74.08678427375	45.1064314415682	91.0999347977727	71.5582581752955	66.1108989802045
map00750	154.784220680217	155.968737894652	149.539403086522	141.697395543609	153.575086413478	152.780589611261	155.590064132957	148.054718927391	148.050634216609	157.716560186826	151.820934911174	145.613555354783	157.081107645087	146.270032963435	146.918255495391	152.765085684478	148.493312241739	144.773214521739
map00760	66.896718203191	72.9364952614607	69.796519263573	67.3923744026405	76.9303287686067	75.2920512758989	61.8249886181573	74.7451416035955	55.5161266328539	75.5142377763371	73.6658319244607	64.6218739851124	84.7185582555955	72.9690641833596	58.542549122427	74.9493936294944	71.8009753109213	69.0540846116068
map00770	251.077409612474	252.746725546342	248.344746014079	233.091657708289	253.539085389605	260.835849754342	257.506062360105	242.725839358711	273.365726298842	273.290420854053	253.864493960053	249.191167112447	267.779594441526	256.125126933368	279.711921163342	268.720409540579	242.471334212132	244.410679975237
map00780	273.01718075	267.089344651304	247.320490895696	254.677224327609	224.693681491261	248.681695652087	235.091523128	240.215266704783	210.874460521435	238.910635365391	223.840006141391	221.309022422609	240.145949715348	240.904672770391	200.00948942113	227.949276086739	216.060608578696	255.368482575
map00785	58.630946635	66.15313446	75.8194820175	27.0707229725	46.85649106	62.9392153925	48.8619895525	110.8869505	29.70701792	17.83276638	45.8471913375	53.5517416475	13.52881883	48.0248714225	23.91389801	11.447614779	127.349495075	73.5535643275
map00790	61.5901038290625	68.9204677424375	68.23201874615	46.6608232670875	77.365995185975	75.6922047472875	56.1509232257625	84.8691663755	41.538243505275	76.260141822775	71.59867690075	46.93488574	83.470180480975	69.8381886834625	40.8371066246	71.2847955014875	77.015689957575	66.9862016420125
map00791	30.2011185444667	33.5677618238	34.0867200782667	32.0952191438667	15.1513609082	30.5793513313333	18.6071873594	26.5929929708	12.6930074722	14.4057447918	7.8513594194	20.5106388063333	6.015083912	20.1491519713333	10.3233814029333	6.93392356586667	19.2476735942	30.2641574358
map00830	2.58434607589796	1.22930050334694	4.59788898734694	2.34922784246939	3.11036213632653	2.92249995126531	2.05112680989796	3.64037964408163	1.98890233073469	0.939991937163265	1.74303960110204	2.18413701816327	0.762415974918367	3.85087872140816	1.57481805685714	0.707993470387755	4.59379070714286	2.78538001012245
map00860	30.0454772395194	28.061118239783	36.2829315057054	28.505293890969	30.242801424907	33.8762384552325	35.6039301962248	42.8292304391008	29.4846807864419	29.3036385714341	36.464483930907	33.9611123530233	29.3903205881008	31.6050092965892	29.497324186093	31.3527246662403	45.6693818537597	27.8619537611318
map00900	97.935720204431	106.217072908207	112.177393379138	90.0672599830172	132.302234280897	128.809156066293	107.4491332665	115.308741313345	103.512621652603	153.004954995586	133.600089374776	101.760563565672	171.532993840293	127.705345384672	106.636297341466	151.595437609397	103.141847706345	116.9876418255
map00901	0	0	0	0	0	0	0	0	0	0	0	0.0317907590555556	0	0.0428919464444444	0	0	0	0
map00903	7.56416640075	7.44678308733333	11.2962791661667	8.39911109591667	6.10223346158333	6.16771386958333	10.52836907225	14.8261869353333	10.669674029	4.18004801066667	7.43352701958333	14.4615162739167	2.88944731375	5.78849869966667	10.0468965065	5.55436270316667	23.3531065070833	8.448434011
map00906	0.00732433314583333	0.0126114841666667	0	0.0751023789791667	0.01586281325	0.00505845208333333	0.02734960125	0.0129095505625	0.0341433275625	0.0165622069166667	0.0398544708333333	0.0587116680416667	0.0156210762083333	0.0318273675833333	0.0678474280208333	0	0.0162268317916667	0.041696122125
map00908	74.265046966625	65.07437955	78.88208855	66.613643531625	96.628416675	92.298198425	70.4612784375	94.5084808375	49.232724675	102.0465025125	93.0318179375	61.7111291625	121.277643975	93.370926775	56.14345585	102.667530675	69.258983425	72.201641325
map00909	0.00479642264383562	0.00417131943835616	0	0.0061251227260274	0.0332494495342466	0	0	0.00376568536986301	0	0	0	0	0	0	0.00439208350684932	0	0	0
map00910	151.80599578495	152.95791230655	142.2126114127	154.619156494283	145.303745975467	144.239549244533	154.921364039383	145.9925222701	148.972633218633	142.7121451427	148.889974701117	159.448054304167	147.962371556067	152.546460310917	159.787401192483	152.782483668533	143.881891324433	165.918675680933
map00920	33.1819274821	30.15732411737	39.56125640666	30.7771585605	35.11674578003	35.56104641435	41.07599868335	48.23636073517	42.90222125132	37.59110374728	40.9359845613	41.3302120941	33.05940831422	36.81006693036	45.87688578611	39.64154567831	56.20770049084	38.98993438736
map00930	3.6495022635	3.21605694281818	6.36256229790909	2.89531397695455	3.39692758622727	1.65340404609091	2.92350531427273	7.08598604577273	6.63982119227273	1.81671505609091	4.33409915790909	5.33405169618182	2.02927458854545	2.62967093563636	5.25249915440909	3.87966118772727	11.7328391043182	3.36179023481818
map00940	54.4127198038286	47.8984357959429	49.3894922194286	46.3602817494286	58.4372421611429	63.0173215851714	59.0011223068857	54.0005953765714	45.0806070698571	72.0314549872571	61.8651538637429	53.9088065043143	78.3352116202572	54.1260508385143	47.3446526132857	67.2375597222857	52.06057426	53.2764976507143
map00941	0.382970778761905	0.45478721347619	0.523232834761905	0.0598315452380952	1.06886713428571	0.599952039523809	0.424087984619048	0.772751203809524	0.199363327380952	0.805480673809524	1.09805400619048	0.22062360147619	1.02851718095238	1.04108819333333	0.157086726714286	1.11358655047619	0.321541724285714	0.950658191904762
map00944	3.54515044066667	2.80035687066667	4.57178187866667	2.20065865733333	2.274453326	4.44765428666667	7.33297997333333	6.73122740666667	5.171012598	2.31960404533333	4.83570197733333	4.64051496333333	2.31739703133333	3.89019479133333	3.83736540866667	4.75811813266667	11.0114400466667	2.77175171933333
map00945	0.670198862833333	0.795877623583333	0.915657460833333	0.104705204166667	1.870517485	1.04991606916667	0.742153973083333	1.35231460666667	0.348885822916667	1.40959117916667	1.92159451083333	0.386091302583333	1.79990506666667	1.82190433833333	0.27490177175	1.94877646333333	0.5626980175	1.66365183583333
map00950	25.5744361923729	28.2653658851695	24.4485912473051	22.237321043339	32.165725364339	32.0364146287119	21.0266344974068	27.8390223077288	15.2321177987966	33.878580589322	30.1956877334237	19.1310616163898	39.9872738967119	32.0839917213559	15.6362984225085	32.5730339149661	20.1234955968983	29.0265772364915
map00960	69.3665936998077	73.2999554432692	73.4830091319616	61.2681739945	86.4668238577692	86.4772372142693	63.3752498905	84.5967143911538	47.7173807263077	92.0859453437692	82.5282587715	53.3152600951538	104.950357013231	86.1078032872692	49.1065962278077	88.3305674078846	74.2109848192308	76.3003045941538
map00965	0.181621840285714	0.238853665428571	4.33330092285714	0.748695277428571	2.41228310142857	0.066063274	0.243727937285714	9.12844218085714	0.0725191961428572	0.0263148505714286	1.00218561628571	2.19914970114286	0.300182395571429	0.110293576571429	0.167455946571429	0.0766456622857143	14.4230046285714	0.0920451455714286
map00966	51.9321112	51.7053653	46.448650325	43.46751392	54.391412	52.20697405	57.48745425	45.347089345	65.49961955	60.2690268	55.3562253	58.01234875	59.03954805	54.8717297	64.7875906	63.20663545	40.918882015	58.1681485
map00970	517.394046326844	552.896310912797	471.301243201547	553.856606368438	477.436507246328	476.330303571313	508.484559669375	417.738944759797	535.502942593875	469.662907365594	461.860941938812	523.765024977	450.886268482625	477.862419269359	518.486042215906	473.024657513469	384.030912665156	520.554374844406
map00980	2.74427680521212	1.634676271	8.77867366848485	3.50336973581818	5.37458307090909	3.53918542506061	2.39414620684849	10.0147064350606	2.76917002760606	1.18264300048485	2.72507085284848	3.54881129133333	0.928735142151515	4.30113810875758	2.14939936527273	0.888106875848485	13.9509571649394	3.560319647
map00981	3.00015256222222	2.90669005333333	2.437660835	3.32730344333333	1.44043552555556	3.66244438222222	5.430949865	2.31428737055556	4.20565981055556	1.99253839444444	3.21758685611111	5.99181457222222	1.27784901944444	2.96637907277778	4.77693042944444	2.23128236833333	3.40934300666667	3.73668943166667
map00982	3.77338060716667	2.247679872625	12.079683284625	4.45536556045833	7.404233759	4.85075043875	3.07136199545833	13.7665779675	3.736623795625	1.62613412566667	3.75362211658333	4.79657077954167	1.28904272554167	5.91406489954167	2.96649564429167	1.19652498695833	19.1469875290417	4.88089920958333
map00983	288.749212491323	310.037777581419	285.318723123226	292.363924246032	279.951551343097	304.712821501258	286.068373669452	258.751443146226	288.586892604419	284.916909341194	279.907365656452	298.423276849	286.385515345129	282.869905035677	282.600903232032	281.349021013226	245.889037564516	305.671948873839
map00984	0	0	0	0	0	0	0.0132017346666667	0	0	0.0254327702666667	0.0439674352666667	0.0150587806	0	0.030041052	0.0335156964	0	0	0.0146109682
map00999	55.7771948181818	59.9695746223636	54.5728612498485	59.8223826089394	55.131711030303	59.0147622781212	45.918841948	51.5499541515152	47.9181238685152	53.9992820291818	49.8557908747879	32.1408325241515	59.6227646666667	59.1111909097273	37.8500379799697	55.8070026060606	34.7365434887879	48.5730145151515
map01040	68.0446317078276	73.0303585817931	64.4512114744483	72.724108444	58.3839360869655	58.6847821824483	61.6546466993103	61.4215671946897	59.8110024647241	54.3202287020345	57.766320937	64.8452610098276	49.7906320496897	60.5132161551034	54.231458998	51.5515332541724	61.1747154863793	64.0804174405173
map01051	61.6564300625	66.27240715625	63.5179860625	68.30492840625	63.571324625	60.5961324375	80.6779404375	64.992774375	82.18525690625	63.9529310625	81.42402990625	75.404191875	53.6161071875	72.0681096875	86.9184851779062	71.6823399375	61.39467571875	65.33687696875
map01052	0	0	0.00029156332173913	0.000944618391304348	0	0	0.000395367208695652	0	0	0	0	0	0.000260643452173913	0	0.000212049504347826	0	0	0
map01053	2.33561655236667	1.18576697603333	10.1117985369667	1.3879181129	4.7887532076	1.38790619316667	1.6835853891	17.4478458058333	0.608148057133333	0.576947018966667	3.32565260266667	4.0757190025	1.3852655239	2.11881940286667	1.54941339813333	0.853641498066667	27.6775465948	1.6187232363
map01054	0.796006857259259	0.613153208277778	1.35891170027778	0.996875681740741	1.22456924222222	1.25035490487037	0.500475169777778	0.44231715737037	1.25565965164815	0.44064164912963	0.775113193888889	1.65317955940741	0.394073194462963	1.41392096016667	1.61821106277778	0.685422501925926	0.683884813888889	1.10203006238889
map01055	65.6848639133104	69.7384997071379	57.6786503538621	59.9344977331035	71.9557009406207	63.1572470689655	58.675290360069	57.1027984195172	57.0582975967931	106.083850089621	63.304540178	51.0410400922414	109.409701927759	69.1591786403103	57.4096415392069	89.7866225266207	42.4848722538966	67.8432323287241
map01056	0	0	0	0.298470007444444	0	0	0.0291291228888889	0	0	0	0	0.0550224676666667	0	0	0	0	0	0
map01057	0	0	0	0	0	0	0	0	0	0	0.002982189625	0	0	0	0	0	0	0
map01059	0.0178775752876712	0.0250811725068493	0.0112008105205479	0.0100325601917808	0.0523715164520548	0.0209016645753425	0.0322234120684931	0.0068302521369863	0.030588205739726	0.00839598426027397	0.0182839911917808	0.0285555936849315	0.00447797371232877	0.0114017247808219	0.0363341706986301	0.017293845630137	0.0026742051369863	0.00660990020547945
map01062	0	0	0	1.182941702	0	0	0	0	0	0	0.309732085	0	0.462212666	0.369994426	0.771066636	0	0	0
map01100	108.381381198956	109.252558391258	108.05826550045	106.334728517338	113.334277295902	113.142976774226	107.869677406792	108.501548043026	104.957354382925	115.278210419166	114.152029528819	105.438451761604	119.311164176119	112.875664222343	106.032006660287	115.653937583861	101.587129084603	109.994541329969
map01110	126.730364067714	128.280127017369	127.258972749553	124.124006812964	135.976435491577	135.760543958055	131.292698739054	127.684241702083	131.778283913448	142.886952563511	139.667603689022	128.223372647001	148.213753857959	134.904819447337	134.932598293459	145.41077814507	120.189589160577	133.095028069088
map01120	82.4168281133407	83.4051554447399	81.0471727003673	84.3017473255575	81.3577055616248	79.5173589594442	84.3397021198725	81.8270549031345	84.1125026961937	78.827470490877	83.8250258793115	85.1233647760018	77.8513240091594	81.7461395174062	84.6514752712833	81.0870175558894	81.2853743144558	83.4425665927246
map01130	120.76656140904	123.042601579816	118.206686989046	119.84384572768	127.042984719715	126.146463675668	121.677752527209	117.37708791128	121.587679753372	133.6614760972	129.198646676302	118.510642446278	138.160054313327	126.764765146748	123.946303664118	134.642567010047	106.787298481494	126.760459656221
map01200	189.747932733868	193.591833424585	175.444668286447	191.832368499476	184.241865012613	179.209176963834	183.352841475266	173.68838608255	182.164173646284	175.100033995739	188.1852009651	190.350168896656	175.88249863855	185.619029315415	183.48748259398	179.68994660561	161.813687395135	189.524353120132
map01210	221.921073764841	221.148034729756	213.702484583159	210.931541027805	224.053324600329	239.461028490463	248.865214309	203.892927482	278.320769846512	264.211631598122	239.972741461939	238.064137429049	265.227917223951	232.960793593951	277.392898330841	271.959340702427	197.385868808341	234.165968220939
map01212	138.764119073657	142.950027729571	133.618593701443	132.1156196515	128.140675278829	137.067148349686	131.640391945529	129.789213535457	133.774725891486	141.147080327886	134.619530705471	127.136904117714	144.623894420243	134.635513625129	130.420447050943	139.089777680929	116.409929199529	138.537087242414
map01220	14.8327473774714	14.0343743795238	14.3773183671762	19.4819865148571	12.0754559528952	10.4343814041	11.9121925678048	16.4564643234619	15.1317243997762	7.54530807318571	9.77040165254762	13.5104345250333	5.01531323870476	11.2306644802381	12.9836975948286	8.11732198229048	20.4373780177048	11.8865034860333
map01230	340.828028404157	341.500338303218	337.40543793376	337.675459128773	363.445449934166	366.074526004175	364.452785286371	328.685120687231	383.509864531869	393.026893614817	381.705178535463	353.450094380306	401.29444784224	364.007647128336	392.476571410214	402.552490559044	304.130959163742	361.229561356747
map01501	38.5749826527053	35.4460318710536	40.0851536654732	31.6619869738482	43.7439942394018	42.34404708275	37.3289099137946	44.2041710583036	32.8904326795714	36.9514713504911	44.5942966497768	39.7793494430982	40.0206353578929	46.1780308078929	38.6021167064554	40.2929813661161	43.0541238774286	40.1469530377768
map01502	155.519760270571	173.224253975238	178.528924769762	144.881158831762	190.686192737476	201.611483266381	166.098800457048	180.386200461714	172.414634582429	217.566335201857	198.53799766281	159.095247444714	238.853210654286	191.26235455419	166.076547606143	220.747892200191	166.425876805619	172.537462755476
map01503	47.9293956152222	43.4343496674815	61.6797883725	36.7289752296667	64.823906305	52.6080469256667	37.6544478058704	90.2710211157407	26.1472489062407	48.4081215232037	60.2977729891111	40.6856731290556	60.4570737302222	60.2120992614815	27.1870321654074	48.4720690326111	98.0796804844074	43.5328470338704
map01521	0.018284456119403	0.0064041356119403	0.0491866583731343	0.0397932741791045	0.0247771789402985	0.0623810370447761	0	0.0667196438059701	0.0126350488358209	0	0.0407455637313433	0.148222102850746	0.0524543563731343	0.0022000187761194	0	0.0109569168059701	0.0473277230149254	0.0169285114179104
map01522	0.0374690375454545	0.00557242968831169	0.007341348	0	0.0172512777142857	0.00449573448051948	0	0	0.000726263935064935	0	0	0.000715494805194805	0.00868005006493506	0.00191430205194805	0	0	0	0.000620777207792208
map01523	204.471254842308	225.204098849731	201.503883969231	201.48950155	224.615776392308	215.926053026923	195.463978053846	200.988127023077	183.846286623077	205.897739434615	226.810397907692	195.732163784615	217.3369131	226.9384629485	192.349389234615	216.755149434615	173.645440693808	224.882738819231
map01524	2.48750211371111	2.92992029084444	5.67656592782222	3.30321163973333	4.42792510904444	2.90318212917778	2.7499362026	6.7041792832	4.18155465733333	2.445134274	3.21832223993333	6.27852088295556	1.16462917084444	3.09153943302222	5.65195872815556	1.97479370877778	9.52758449171111	3.09254013853333
map02010	48.5241613095408	49.5346010271677	59.3231257321195	54.3438221269035	46.5742694441069	48.1855472777652	61.5637105402096	59.4697846614172	67.5589006194821	46.8905188500399	56.945999217434	67.3173261474026	37.5494122035115	49.7932534157044	70.6472958701195	49.9465417576918	76.6544317484025	52.9028367854675
map02020	30.3258698952932	30.6122188028628	34.2162058401102	28.3851766148233	27.9781033843763	26.1365064018587	35.29066122058	39.7987800798087	44.5381528172329	27.7768319449771	31.5769540476445	37.9729410082515	24.1990863204428	28.4741434645801	41.4099645740291	31.0812683300873	51.0814505752079	30.4408897646403
map02024	56.1159992492305	56.0222751658971	63.3172759556596	58.2429190089326	58.7044502433298	61.4381004578937	63.9189933745886	60.0862299184433	64.5319064379468	61.7874066238688	61.6278840264362	65.1034290992128	56.578284498578	59.1245913358191	65.3834799552872	60.6185468652057	64.9212883402057	57.4986827935638
map02025	11.8486816494494	14.9607135191685	16.653248399	10.2695421960449	17.4123766055281	12.6279928895393	12.7138477152697	24.3546819000225	22.7001875059438	18.0160557069101	17.3535646109551	12.7046513838539	18.8339297294944	13.3339330707416	18.1782612662809	19.8228420698202	29.1485779591573	12.1863922104494
map02026	70.0470779226885	76.1915479790491	89.480291047541	71.7239407143771	68.9807939790984	66.5919415387377	85.380235719918	105.946915961492	101.800277817623	72.6386261977705	73.1443482378196	74.902655132	64.4467277456229	68.932172964459	91.4564527142459	79.2468261774098	130.80427465518	70.6800070062132
map02030	161.221386951538	164.237907650115	97.2212317527308	143.552658544269	105.3884837745	65.8414175347308	175.617400880308	105.479832715846	333.984492428385	122.490897375	151.809411973462	227.987527685615	87.4147567481923	137.458038974192	305.843715145115	173.586056036115	163.641512483577	130.908327989077
map02040	123.3514765561	145.242955525775	78.89315344375	91.4946006488	75.515299126775	43.90512956645	123.577551360825	97.777801241125	246.734621700875	88.66948584915	103.355939391875	160.313152852	61.542418471575	100.629325173125	220.454742054275	127.969476342225	144.00899752585	111.87339461055
map02060	12.1127627798132	12.4549371111648	34.1102140975824	13.9629001431648	21.1212550524835	16.0671006300879	19.0308335126264	41.0931533014725	19.2607333232747	14.416504684022	22.4476255756923	18.7744514268022	11.8202934707802	21.9933098218681	16.3495333857692	13.6023027005604	53.2604351406044	12.9180713752308
map03008	3.0037242182439	3.94112710386585	6.13904685403659	3.16691617534146	6.80141848823171	6.18312971851219	3.9676369157439	6.90054962117073	4.0312079867439	7.13431480792683	6.43884940032927	4.51702858342683	8.93134503012195	5.39300089765854	5.35388068821951	7.36112450063415	6.71281018813415	4.29907615484146
map03010	728.179684661441	771.426516768377	643.166178545539	802.324410346426	651.506756478818	654.47431986465	684.538477470133	563.506461055098	707.816388729594	641.18622559921	606.335938949741	685.971658336573	610.166121459853	652.990837411294	697.888982370657	632.080696052468	492.743244142727	677.358135315909
map03013	3.55832173225362	4.42321375344203	4.77096049714493	3.05301068066667	3.75016802244203	4.64672523268116	4.55867653510145	5.40019250305073	5.00191180096377	3.06376486441304	4.76174022005072	3.55919251197826	2.91039145080435	4.56433404710145	4.20142361128261	3.56739759078261	6.08154138218841	4.57892586975362
map03015	0.076355008779661	0.0362219904237288	0.164954648932203	0.053780189440678	0.132610699644068	0.089411622440678	0.0280481286440678	0.0999967043898305	0.0451058448644068	0.0301780364745763	0.0363624571186441	0.179834049271186	0.0744122158983051	0.00544732225423729	0.0437513541525424	0.0149633492711864	0.111815481457627	0.0707887606101695
map03018	192.132804204228	195.611780374481	170.495084369886	195.327624877595	183.880947979747	177.982460634291	171.098208522696	159.624828367709	176.770047677683	173.69071425819	173.701942290063	189.655274805139	176.099620122696	179.190490547595	173.817161209101	174.228536106468	140.288007931013	184.850503752165
map03020	116.196423633588	128.081187046412	107.539507677843	127.04315546951	105.542058383824	105.272761572765	110.300120942235	92.6494016791569	119.632112014882	100.998162510804	100.941723840726	117.135737030059	94.8342153227451	104.315945129118	117.36367930951	101.58175444198	85.7441503426471	116.106900805392
map03022	0.0629306425714286	0.128777923714286	0.340168656514286	0.132838050285714	0.443534442457143	0.451550075314286	0.0575280861714286	0.3720962382	0.0993589171142857	0.103231810942857	0.147120603057143	0.0944008123428571	0.0327648043714286	0.0312598588571429	0.140986687285714	0.0394935854857143	0.511279284114286	0.126639416914286
map03030	150.026206768033	159.813298584933	162.931645504533	147.121669809183	173.056359892217	171.071749707267	150.26312137505	165.3638341506	156.7889511391	165.332588627817	173.91556313205	151.8488129951	177.129601496867	175.109036504117	153.111710352367	170.7041520834	149.9731514629	164.63309144215
map03040	0.0424028936147541	0.0280621919098361	0.100321123032787	0.0106100438114754	0.098026852942623	0.0174701442540984	0.0365944935409836	0.00427408169672131	0.0200320798770492	0.00257982240983607	0.000770224139344262	0.167687955918033	0.0929619393114754	0.00243242663114754	0.00668435913114754	0.00865781418852459	0.00408055612295082	0.012985263795082
map03050	0.159423341125	0.0860988444375	0.178911680770833	0.0154348052291667	0.203938872583333	0.246654536083333	0.0424806244791667	0.1057611573125	0.0417101037708333	0.0842098040208333	0.044638439	0.391439241979167	0.220360302104167	0.0253422005833333	0.0608226540833333	0.0049458305	0.125254920791667	0.0548622801041667
map03060	217.482985352026	230.683029871692	221.824219506513	213.892641730513	219.494141003154	233.417197429641	197.511740009564	205.66985100141	193.821777847692	226.678714323667	208.481826370744	191.793446000026	228.322440605282	218.224672737385	193.295139747	214.966892982923	193.239591498026	210.655158160179
map03070	134.709300177297	141.636359257149	144.564574191095	138.689790400703	131.21155594523	129.795815321986	137.214152827784	142.405946533959	155.959051692757	130.476932297973	127.50775359623	140.732535371	120.073481518027	128.168580732203	152.146088622946	129.90520093677	157.893343648622	129.665500395149
map03320	24.3400355184918	22.8359001734098	24.6927288055902	21.7965733233115	28.8260354142295	30.1424146650656	23.6137970995902	26.1214618361148	20.9991290716066	30.1544601017377	28.9570915072951	25.0567650974754	33.5259298920492	27.6875351349016	21.8193084794426	30.0478469169836	22.5779052897049	24.757572348918
map03410	135.972349666619	148.605060817595	144.54161775519	135.921355014643	131.710453477905	146.879707163429	140.298064451	132.059771280929	147.356354067881	148.309650409309	134.19528254069	133.77142117169	145.505906499095	139.401810835333	145.32226780381	143.268955841929	132.149388091	144.924629238714
map03420	152.749635276213	166.705535874319	149.31174882983	160.980459100489	149.185353575468	155.752780213872	149.891309950298	131.980629911149	160.389679170979	147.631396871426	142.006093304979	159.81483210183	140.466049492234	150.093640987191	159.511613914681	143.86165198534	124.963557438234	158.049030216766
map03430	225.120565295023	230.999372718773	243.712970286023	219.901374103227	250.060048471136	250.555942059455	225.303768295727	240.039442769545	237.103282822773	240.176235206091	251.842578023204	222.227253485795	250.031380400636	254.253731079932	238.900356635932	244.807663623773	222.909463504045	232.581028051227
map03440	205.305474821569	209.662606790847	206.688437219528	196.150701062208	215.327791183972	219.147043097819	196.145366798153	202.914330625792	196.251343986986	219.038121739278	209.929742206431	198.352096935722	229.085768476597	219.841353449722	194.419310487361	216.245569649583	184.323606813389	212.230246312806
map03450	0.0180182208421053	0.106632259473684	0.107552431315789	0.605367397368421	0.113331746263158	0.00879564752631579	0.399846767105263	0.249256649684211	0.255504217894737	0.151361671315789	0.428136087526316	0.185066450421053	0.0456328634210526	0.0699080196842105	0.216939134894737	0.184235964789474	0.256088985105263	0.142297300947368
map03460	0.0175952576111111	0.0126711926851852	0.0670169189259259	0.00332227362962963	0.0353922811851852	0.0402051428333333	0	0.0258857231666667	0.00914722194444445	0.0192817882407407	0.00799773762962963	0	0	0.00540882048148148	0.00175924333333333	0.0108842249074074	0.0283186653148148	0.00915635655555556
map04010	0.0343991698680851	0.0166160811617021	0.026101140787234	0	0.0108274841234043	0.00566610232340426	0.00359868383404255	0.00153595374042553	0.00181103417446809	0.00133931205957447	0.000399861042553191	0.0302046753404255	0.0368299124765957	0.00254021178723404	0.00254762507234043	0.000733042055319149	0	0.00479691928085106
map04011	1.67506067987778	1.4363709977	0.661786949744444	1.20503959183333	0.799805551188889	0.427968115977778	0.581515888555556	0.858941363766667	1.01197346544444	0.2618807942	0.358264011333333	1.09135685931111	0.274987900633333	0.478137823744444	0.657442994111111	0.287943239077778	1.07737288381111	0.398612084733333
map04012	0.0204830426521739	0.00621850849275362	0.0160773433478261	0	0.0152404212608696	0.00654388572463768	0	0	0.000810468449275362	0	0	0.0193950203913043	0.0149230066956522	0.00213625011594203	0.00214800146376812	0	0.00247279289855072	0.00366099439130435
map04013	3.42428784857143	2.99055378695238	3.25421397422619	3.45570427023809	2.2825561340119	2.7634562629881	2.29566639363095	3.91363992619048	1.66677777069048	1.00369532380952	1.91366571071429	2.5255795027381	1.03912174889286	2.51194322847619	1.58117814455952	0.77273061702381	4.22158225842857	2.0411983702381
map04014	0.0423492152611111	0.0130024275	0.04400154055	0	0.0473461127444444	0.00250848952777778	0.00290604221666667	0.00331553650555556	0.0161788207444444	0	0	0.147307076161111	0.1200314452	0.00331638761111111	0.000823400561111111	0	0.00242383491666667	0.00361465411111111
map04015	0.0764573956415094	0.0297976102893082	0.0652812127358491	0.0172150618993711	0.0461824999056604	0.00888752055974843	0.00328985911320755	0.0198951603962264	0.0165223446163522	0.00171151347169811	0	0.862031052213836	0.562592042301887	0.00577760608805031	0	0.00160058272955975	0.00383423244025157	0.00409206125786163
map04016	9.52167702094444	6.80032767592593	7.8313919585	7.37448105185185	6.42414982631482	6.68440157962963	6.25328869481481	8.85421357203704	8.26361432268518	4.43131749685185	5.56658816518518	9.46081170833333	3.2052376382037	6.25448606092593	9.24877282277778	3.50217719611111	10.0030004408333	6.42268607907407
map04020	0.0383101057342657	0.00105618974825175	0.0467630989090909	0.00397957751048951	0.0638136587482517	0.00387158253146853	0.00348794532167832	0.0018029426993007	0.012770800993007	0.000716495286713287	0.0014356353986014	0.199026570048951	0.164421602608392	0	0	0.00120464953146853	0.00305098101398601	0.00225464758741259
map04022	0.0340022273076923	0.00871471962393162	0.0833742298632479	0.00990234682905983	0.0825606474957265	0.00810768321367521	0.0136882702820513	0.00207625956410256	0.0335330754871795	0.00383274565811966	0.0111240284102564	0.288866227350427	0.216816236615385	0.00554828558119658	0.0151619529487179	0.015188967991453	0.00684342490598291	0.00850754445299145
map04024	0.0397255100753425	0.019040732369863	0.0524042657808219	0.0040376369520548	0.0582168009178082	0.00342684379452055	0.00755309206849315	0.00413610615068493	0.0249878734589041	0.00236967408219178	0.00750832508219178	0.200047538965753	0.147232814664384	0.0085349259109589	0.0131654835342466	0.010992084739726	0.00548411447945206	0.00906579339726027
map04062	0.0285998612258065	0.0150995932258065	0.0243630241935484	0	0.00882980857419355	0.00223336487096774	0.00337475870322581	0.0048170909483871	0.00457495560645161	0	0	0.0243085072193548	0.0150077633096774	0.00385128883870968	0.000956207103225807	0	0.00110079167741935	0.0028763159483871
map04064	0.0221219586853933	0.0108090699438202	0.00770190813483146	0	0.0221921708988764	0	0.00337671115730337	0	0.00967330195505618	0	0	0.00740942541573034	0	0	0.0127807663258427	0	0	0
map04066	53.8348246138889	57.3720787887222	48.3499300084028	59.6113045189861	49.6869041270139	48.1140663642083	46.3198647311667	42.3687500909583	46.029138766	42.8869220567639	45.3296576449722	51.3300339627222	44.3243853998472	48.5818645718333	44.119785787125	43.5467153510833	35.8375203729722	51.6178593103333
map04068	4.99228767938235	4.63597027535294	3.94117317913726	5.70735024803922	3.12666443344118	3.39398571286275	3.43768972009804	4.50309581970588	3.13669323622549	1.87122389265686	2.58118935794118	4.08822902214706	1.28782701840196	3.02464010084314	2.99548009833333	1.50004839696078	5.04500310303922	3.04126235298039
map04070	8.96887732707273	7.49585955969091	10.6477245474	7.00427129285455	9.72061059023636	11.4030819528909	9.94860196305455	12.7556911218182	7.78293870918182	10.6530531043636	9.91946826036364	7.22787686872727	9.68992293909091	9.71599192872727	7.99265472527273	9.46880734563636	13.6913694810182	8.37704217636364
